"NEW_BP"|"DEPARTAMENTO"|"MUNICIPIO"|"CIUDAD"|"BARRIO_CASERIO"
"1572330880"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA MIRAFLORES"
"1572634282"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN JOSE DE LOARQUE"
"1572162341"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"RESIDENCIAL GENOVA"
"1573091324"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA JUAN RAMON MOLINA"
"1579336288"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA TOROCAGUA"
"1571866909"|"COLON"|"TOCOA"|"TOCOA"|"BARRIO LAS FLORES"
"1571867965"|"YORO"|"OLANCHITO"|"BALSAMO ORIENTAL"|"BALSAMO ORIENTAL"
"1579200342"|"ISLAS DE LA BAHIA"|"ROATAN"|"ROATAN"|"COXEL HOLE O BARRIO EL CENTRO"
"1580514795"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO INDEPENDENCIA"
"1572504918"|"COLON"|"BONITO ORIENTAL"|"BONITO ORIENTAL"|"BARRIO EL CENTRO"
"1571884437"|"YORO"|"YORO"|"YORO"|"BARRIO SUBIRANA"
"1579550426"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"TR. CASA MAYARANCHO TARA"
"1572632589"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL COUNTRY"
"1581428588"|"CORTES"|"SAN PEDRO SULA"|"COFRADIA"|"B° SAN JERONIMO"
"1580927158"|"CORTES"|"VILLANUEVA"|"CAMPO DOS CAMINOS"|"REAL DEL PUENTE"
"1578594522"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA 21 DE FEBRERO"
"1572295136"|"OLANCHO"|"JUTICALPA"|"JUTICALPA"|"BARRIO BELEN"
"1572573359"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1572509986"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO TORONDON"
"1579203771"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LA PAZ"
"1572334638"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL SITIO"
"1577925885"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA STIBYS"
"1580779351"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"COLONIA EL MIRADOR"
"1571725231"|"ISLAS DE LA BAHIA"|"ROATAN"|"FRENCH HARBOR"|"COLONIA MONTE CARMELO"
"1578928604"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO  EL CHILE"
"1577648867"|"ATLANTIDA"|"TELA"|"TELA"|"COLONIA EL PARAISO"
"1572767556"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA VILLA NUEVA SUR"
"1572211457"|"FRANCISCO MORAZAN"|"VILLA DE SAN FRANCISCO"|"VILLA DE SAN FRANCISCO"|"BARRIO NUEVO PROGRESO"
"1572483756"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"SAN PEDRO SULA"
"1579556428"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA STIBYS"
"1579952109"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL LAS UVAS II ETAPA"
"1571604759"|"YORO"|"EL PROGRESO"|"AGUA BLANCA SUR"|"AGUA BLANCA SUR"
"1571723497"|"INTIBUCA"|"LA ESPERANZA"|"LA ESPERANZA"|"BARRIO EL CENTRO"
"1578586432"|"CORTES"|"SAN PEDRO SULA"|"COFRADIA"|"COLONIA MILENIUM"
"1578383722"|"COMAYAGUA"|"VILLA DE SAN ANTONIO"|"VILLA DE SAN ANTONIO"|"BARRIO SAN ANTONIO"
"1571604770"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LAS MESETAS"
"1579952248"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SATELITE III ETAPA"
"1580532143"|"EL PARAISO"|"DANLI"|"DANLI"|"BARRIO EL CARMELO"
"1571858906"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SANTA MONICA"
"1571859657"|"ATLANTIDA"|"TELA"|"TELA"|"COLONIA EL PARAISO"
"1572574680"|"CORTES"|"SAN MANUEL"|"SAN MANUEL"|"COLONIA NUEVA ESPERANZA"
"1572544044"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SANTA MONICA"
"1579325816"|"SANTA BARBARA"|"SANTA BARBARA"|"SANTA BARBARA"|"COLONIA SUYAPA"
"1578391381"|"COLON"|"TOCOA"|"TAUJICA"|"COLONIA TOCOA LINDA"
"1572158093"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA PIZZATY"
"1572589131"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"CUMBRE CHOROTEGA"
"1572336735"|"FRANCISCO MORAZAN"|"SANTA ANA"|"LA BODEGA"|"RESIDENCIAL SANTA CRISTINA"
"1572158725"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA PIZZATI"
"1577646169"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL SANTA MARIA"
"1571780020"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL SAN JUAN"
"1578592328"|"COLON"|"TOCOA"|"TOCOA"|"COLONIA  LA NORTENA"
"1572294413"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL CARRIZAL NO. 2"
"1572770807"|"YORO"|"OLANCHITO"|"OLANCHITO"|"COLONIA DIONISIO R. NARVAES"
"1571604290"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA MONCADA"
"1579956010"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOMAS DE CIUDAD LEMPIRA"
"1572336856"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"COMAYAGUELA"|"BARRIO LAS AYESTAS"
"1580137691"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA REPARTO LEMPIRA"
"1571722048"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"COLONIA NUEVA ESPERANZA"
"1572207835"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA ARTURO QUESADA"
"1571559921"|"COLON"|"SABA"|"ELIXIR"|"BARRIO LA ESTACION"
"1572089585"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA PALMIRA"
"1572206729"|"CORTES"|"SAN FRANCISCO DE YOJOA"|"SAN FRANCISCO DE YOJOA"|"COLONIA SAN GASPAR"
"1571919733"|"CORTES"|"SANTA CRUZ DE YOJOA"|"SANTA CRUZ DE YOJOA"|"BARRIO EL REPARTO"
"1572158946"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA VILLA LINDA"
"1581011759"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO BUENOS AIRES"
"1577931500"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA BRISAS DEL CACAO"
"1579373958"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CENTROAMERICA"
"1580780957"|"FRANCISCO MORAZAN"|"SABANAGRANDE"|"LA TRINIDAD"|"LA TRINIDAD"
"1580787983"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA QUEZADA"
"1572089601"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CENTRO AMERICA OESTE"
"1571607780"|"CORTES"|"SAN PEDRO SULA"|"MARCALA"|"COLONIA MONTEFRESCO"
"1571923617"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1572574365"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL LOS GIRASOLES III"
"1580134463"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA SOSA"
"1581862439"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO ABAJO"
"1571923733"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SAN PEDRO"
"1580786958"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO LA GLORIA AVE PEDRO NUFIO CALLE NO. 8 CASA NO. 71"
"1579203478"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO CABANAS"
"1579945491"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA VILLA NUEVA SUYAPA"
"1578921663"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA RIVIERA"
"1572213989"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA PLANES DE CALPULES ZONA E"
"1581441012"|"CORTES"|"PUERTO CORTES"|"EL BALSAMO"|"COLONIA BELLOS HORIZONTES"
"1572711357"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"BARRIO DE LA CRUZ"
"1572030261"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA HATO DE EN MEDIO"
"1581862694"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA HAYA"
"1572030114"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RESIDENCIAL COSTA DEL SOL"
"1571731518"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA SUTRAFCO"
"1580555422"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA ALTOS DE SAN JOSE"
"1571914646"|"CORTES"|"VILLANUEVA"|"CAMPO DOS CAMINOS"|"REAL DEL PUENTE"
"1582576492"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO CABANAS"
"1572282484"|"OLANCHO"|"CAMPAMENTO"|"QUEBRADA GRANDE"|"NUEVA COLONIA"
"1571850453"|"COLON"|"TOCOA"|"TOCOA"|"BARRIO LOS LAURELES"
"1577889671"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LAS MINITAS"
"1580554604"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"VILLA NUEVA"|"EL CORDONCILLO O VILLA VIEJA ARRIBA"
"1572304044"|"EL PARAISO"|"EL PARAISO"|"EL PARAISO"|"BARRIO LA VIRGEN"
"1571705306"|"ISLAS DE LA BAHIA"|"UTILA"|"UTILA"|"BARRIO MONKEY TALL"
"1572588324"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA PREDIOS DEL RECREO"
"1571915100"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LAS MESETAS"
"1571850673"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA KAWAS O FLORIDA"
"1571938222"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO CIENAGUITA"
"1581904796"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1580396458"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA OSCAR A. FLORES"
"1571938060"|"CORTES"|"SAN PEDRO SULA"|"NACO"|"BARRIO EL CENTRO"
"1581398626"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"COLONIA LA VICTORIA"
"1571938792"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA ZERON"
"1579365585"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO CABANAS"
"1572837698"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RESIDENCIAL BOSQUES DE JUCUTUMA"
"1577875276"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SANTA ROSA DE SAN PEDRO"
"1571778485"|"SANTA BARBARA"|"SANTA BARBARA"|"SANTA BARBARA"|"BARRIO EL MIRADOR"
"1578095761"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RESIDENCIAL GUADALUPE"
"1580667721"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA KENNEDY"
"1572333941"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1579258038"|"COLON"|"SONAGUERA"|"SONAGUERA"|"BARRIO LOS LAURELES"
"1579365958"|"ISLAS DE LA BAHIA"|"ROATAN"|"FRENCH HARBOR"|"MONTE PLACENTEROS O LOS FUERTES"
"1571861040"|"ATLANTIDA"|"TELA"|"CAMPO ELVIR"|"CAMPO ELVIR"
"1571938635"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO CIENAGUITA"
"1571704921"|"LEMPIRA"|"LA UNION"|"LA UNION"|"LLANO EL VENADO"
"1571934597"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LA PRADERA"
"1571914437"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA PIZZATI"
"1572660905"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"BARRIO LAURES"
"1579516201"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO LOURDES"
"1573007067"|"YORO"|"OLANCHITO"|"OLANCHITO"|"COLONIA LA CONQUISTA"
"1572477591"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA PALMIRA"
"1571863912"|"COLON"|"TRUJILLO"|"TRUJILLO"|"PUERTO CASTILLA"
"1581892799"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA 28 DE MARZO"
"1572742903"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO INDEPENDENCIA"
"1580748958"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FRANCISCO MORAZAN"
"1572408029"|"ISLAS DE LA BAHIA"|"ROATAN"|"FLOWERS BAY"|"FLOWERS BAY"
"1579661699"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LAS TORRES"
"1572280467"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA PIZZATI"
"1580749013"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SATELITE"
"1572882877"|"CORTES"|"CHOLOMA"|"QUEBRADA SECA"|"QUEBRADA SECA"
"1580804877"|"CORTES"|"VILLANUEVA"|"VILLANUEVA"|"COLONIA BELLA VISTA"
"1580643782"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"COLONIA LA MORA"
"1580644808"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL EL MOLINON"
"1571725116"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN JOSE DE LOARQUE"
"1572280476"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA ALHAMBRA"
"1571896204"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"VILLA BELEN"
"1571951681"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO ISTOCA"
"1579472399"|"LEMPIRA"|"GRACIAS"|"GRACIAS"|"BARRIO EL ROSARIO"
"1572407746"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO LA GLORIA"
"1572280404"|"ISLAS DE LA BAHIA"|"ROATAN"|"ROATAN"|"COXEL HOLE O BARRIO EL CENTRO"
"1572315692"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FLORENCIA SUR"
"1571713450"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"COA ABAJO"|"LA ESPERANZA O EL CACAO"
"1581990009"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN JOSE DE LOS LLANOS"
"1571744795"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA PIZZATI"
"1572483302"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA LAS DELICIAS"
"1571693890"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"ALDEA LA CANADA"
"1572280435"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA SUTRAFCO"
"1572841792"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA AURORA"
"1571744411"|"ISLAS DE LA BAHIA"|"ROATAN"|"FRENCH HARBOR"|"PLAN GRANDE"
"1578223443"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA BRISAS DEL NORTE"
"1571894459"|"COMAYAGUA"|"VILLA DE SAN ANTONIO"|"VILLA DE SAN ANTONIO"|"BARRIO SAN ANTONIO"
"1579275536"|"VALLE"|"SAN LORENZO"|"SAN LORENZO"|"BARRIO SAN JOSE O EL CHAPARRAL"
"1581482410"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL LA CANADA"
"1579186311"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA ESPERANZA"
"1572841658"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA BRISAS DEL CACAO"
"1572314985"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"ALDEA LA TRAVESIA"
"1572638356"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VILLA FLORENCIA"
"1579264436"|"CORTES"|"SAN FRANCISCO DE YOJOA"|"SAN FRANCISCO DE YOJOA"|"BARRIO PUEBLO NUEVO"
"1572883083"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LOS ANGELES NO.1"
"1572859912"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SANTA MARTHA"
"1571695465"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"NUEVA ALDEA"|"LA TRAVESIA"
"1578388338"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1571785258"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL DORADO"
"1571921100"|"CORTES"|"OMOA"|"OMOA"|"COLONIA LA VENADA"
"1572357573"|"GRACIAS A DIOS"|"PUERTO LEMPIRA"|"PUERTO LEMPIRA"|"BARRIO PUNTA FRIA"
"1579209854"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"AMARATECA"|"AMARATECA O LA JAGUA"
"1571805504"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO SATUYE"
"1571695551"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CIUDAD JARDIN"
"1572982260"|"CORTES"|"LA LIMA"|"LA LIMA"|"COLONIA SULA"
"1579590323"|"CORTES"|"LA LIMA"|"LA LIMA"|"COLONIA LA PAZ"
"1572761602"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RESIDENCIAL LA FRONTERA"
"1572635856"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL RINCON"
"1572630908"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FLOR DEL CAMPO"
"1580385329"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"COLONIA EDILBERTO SOLANO"
"1572963831"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN MIGUEL"
"1579210102"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA SUYAPA"
"1579372159"|"VALLE"|"SAN LORENZO"|"SAN LORENZO"|"BARRIO SAN ANTONIO"
"1572280478"|"COLON"|"TOCOA"|"TOCOA"|"COLONIA LOS LAURELES"
"1571841529"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOMAS DEL MAYAC O PROFESIONALE"
"1572665050"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN JOSE DE LOARQUE"
"1578227332"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA TIERRA BLANCA"
"1573021527"|"OLANCHO"|"JUTICALPA"|"JUTICALPA"|"BARRIO BUENOS AIRES"
"1572568643"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA RIVERA HERNANDEZ"
"1580805683"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"BARRIOLAS LOMAS FALTAN MANZANAS"
"1572280523"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"RESIDENCIAL MONTE REAL"
"1572314765"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"TEGUCIGALPA"|"RECIDENCIAL LOS HIDALGOS"
"1571951365"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO EL TAMARINDO"
"1571896380"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"BARRIO LAS MERCEDES"
"1572489753"|"ATLANTIDA"|"ARIZONA"|"ARIZONA"|"BARRIO EL CENTRO"
"1571806007"|"CORTES"|"VILLANUEVA"|"VILLANUEVA"|"BARRIO EL CENTRO"
"1572280542"|"ATLANTIDA"|"TELA"|"TELA"|"BARRIO SAN JOSE"
"1579357406"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VALLE DE SULA"
"1580697491"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO SAN ANTONIO"
"1572280548"|"COLON"|"SONAGUERA"|"SONAGUERA"|"BARRIO LOS SURENOS"
"1572966648"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"AMARATECA"|"COLONIA RESIDELCIAL CAMPO VERDE"
"1572332140"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA . EL HATO O SAN IGNACIO"
"1571692204"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"VILLA NUEVA"|"EL CORDONCILLO O VILLA VIEJA ARRIBA"
"1572683488"|"ISLAS DE LA BAHIA"|"ROATAN"|"ROATAN"|"BO EL TICKET CONT ENIL CASA1 STORE"
"1572860503"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1572280270"|"COLON"|"TOCOA"|"TOCOA"|"BARRIO EL CENTRO"
"1582609605"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO MORAZAN"
"1571692460"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COL. TEPEYAC"
"1571713638"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA HATO DE ENMEDIO SECTOR 1"
"1572280300"|"ATLANTIDA"|"LA MASICA"|"SAN JUAN PUEBLO"|"BARRIO MIRAFLORES"
"1579669949"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO BELLA VISTA"
"1572317194"|"OLANCHO"|"JUTICALPA"|"JUTICALPA"|"COLONIA LOS PROFESORES"
"1572970820"|"EL PARAISO"|"TROJES"|"TROJES"|"BARRIO CENTRO"
"1571692553"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA ALTAMIRA"
"1578344892"|"ISLAS DE LA BAHIA"|"ROATAN"|"ROATAN"|"COXEL HOLE O BARRIO EL CENTRO"
"1572317089"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL TULIPANES"
"1572280319"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO LA GLORIA"
"1571921764"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO TERENCIO SIERRA"
"1571691582"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA EL SAUCE"
"1571713820"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA BELLA ORIENTE"
"1571713806"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL LAS UVAS NOTA PFF"
"1572286205"|"CHOLUTECA"|"SAN MARCOS DE COLON"|"SAN FRANCISCO"|"SAN FRANCISCO"
"1572363715"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA IDEAL"
"1580583744"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"COLONIA PALERMO"
"1571890042"|"LA PAZ"|"LA PAZ"|"LA PAZ"|"BARRIO SAN JUAN"
"1573011176"|"YORO"|"SULACO"|"SULACO"|"SAN IGNACION DE LOYOLA"
"1572363523"|"LA PAZ"|"LA PAZ"|"LA PAZ"|"VISTA HERMOSA"
"1571747639"|"OCOTEPEQUE"|"OCOTEPEQUE"|"OCOTEPEQUE"|"BARRIO CONCEPCION"
"1572737675"|"SANTA BARBARA"|"SANTA BARBARA"|"SANTA BARBARA"|"BARRIO EL CENTRO"
"1572280204"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN JOSE DE LA PENA"
"1572578106"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO CHAMELECON"
"1579203885"|"ATLANTIDA"|"LA MASICA"|"LA MASICA"|"COLONIA LAZO"
"1571953587"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO CONCEPCION"
"1571713759"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL SITIO"
